PlaceID,FacilityName,Latitude,Longitude,StreetAddress,City,County,ZipCode,RegionalWaterBoard,OperationalYear,ShutdownYear,DataSource,CADDID,Year,MilkCows,DryCows,OldHeifers,YoungHeifers,OldCalves,YoungCalves,BeefCattle,TotalHerdSize,MilkCowsHerdSizeRefCode,NonMilkingCattleHerdSizeRefCode,LabeledAsDairy
212474,Santa Anita Dairy,36.2119,-119.5362,4356 Kansas Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10123,2023,338,32,53,60,26,0,0,509,1,1,1
212529,Cal-Denier Dairy LLC,38.3367,-121.2871,10715 Arno Road,Galt,Sacramento,95632,5S,#N/A,#N/A,#N/A,10124,2023,850,100,180,110,0,0,0,1240,1,1,1
212593,Calftech (CR),34.006731,-117.644747,7316  Schaefer,Chino,San Bernardino,91710,8,#N/A,#N/A,#N/A,11919,2023,0,0,0,0,0,0,0,0,2e,2e,0
212594,CalfTech Corp #1,36.08391,-119.254757,14180  Ave 160,Tipton,Tulare,93272,5F,#N/A,#N/A,#N/A,11920,2023,0,0,0,0,0,0,0,0,2a,2a,0
212854,Hanford Armona Feedlot/Fagundes & Sons Jerseys,36.3205,-119.7217,10482 14 1/2 Avenue,Lemoore,Kings,93245,5F,#N/A,#N/A,#N/A,10125,2023,0,0,499,0,0,0,0,499,1,1,0
212874,Cameiro Heifer Ranch,32.927,-115.5551,195 West Carey Road,Brawley,Imperial,92227,7,#N/A,#N/A,#N/A,11861,2023,0,158,1722,1927,1750,685,1388,7630,1,1,0
212890,Frank Lourenco Dairy,36.4145759,-119.697533,4024  13 1/4 Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,11921,2023,0,0,0,0,0,0,0,0,2a,2e,0
213019,California Polytechnic State University,35.3073,-120.6724,1 Grand Avenue,San Luis Obispo,San Luis Obispo,93405,3,#N/A,#N/A,#N/A,10126,2023,283,39,67,55,29,20,31,524,1,1,1
213097,Canyon Holsteins Dairy,34.01276,-117.183191,12848  San Timoteo Canyon,Redlands,San Bernardino,92373,8,#N/A,#N/A,#N/A,11922,2023,0,0,0,0,0,0,0,0,2e,2e,0
213221,Rancho Del Sol,36.2792,-119.6186,13301 9th Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10127,2023,0,0,745,702,0,0,0,1447,1,1,0
213223,Cardoso Dairy,38.2402,-121.3036,10380 Kost Road,Galt,Sacramento,95632,5S,#N/A,#N/A,#N/A,10128,2023,0,0,0,0,0,0,0,0,2a,2a,0
213227,Nunes & Sons Feedlot (Formerly Tony P. Cardoza),36.2827,-119.2978,12329 Avenue 271,Visalia,Tulare,93291,5F,#N/A,#N/A,#N/A,11796,2023,0,0,537,577,0,0,0,1114,1,1,0
213230,Ritchie & Ritchie Dairy,35.7019,-119.2763,12421 Melcher Road,Mcfarland,Kern,93250,5F,#N/A,#N/A,#N/A,10129,2023,0,0,0,0,0,0,0,0,2a,2e,0
213396,M & M Carvalho Trust Ranch,37.397907,-120.914962,23570 West Geer Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11923,2023,0,0,0,0,0,0,0,0,2a,3g,0
213397,Carvalho Dairy,37.4717,-120.9982,11443 Crows Landing Road,Crows Landing,Stanislaus,95313,5S,#N/A,#N/A,#N/A,10130,2023,600,100,300,300,100,0,0,1400,1,1,1
213425,Dixie Creek South Dairy,36.2279,-119.5086,24116 Road 28,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,10131,2023,0,0,1950,2315,1165,0,0,5430,1,1,0
213447,Vander Eyk & Son Dairy Complex,35.9711,-119.3956,9993 Road 80,Pixley,Tulare,93256,5F,#N/A,#N/A,#N/A,10132,2023,9144,951,1143,0,0,0,0,11238,1,1,1
213570,Goyenetche Dairy #2 Ramona,33.824,-117.0054,2441 Ramona Expressway,San Jacinto,Riverside,92582,8,#N/A,#N/A,#N/A,10133,2023,600,0,0,0,0,0,0,600,3a,2c,1
213836,Doornenbal Dairy #3,37.8277,-121.0737,19325 Lone Tree Road,Escalon,San Joaquin,95320,5S,#N/A,#N/A,#N/A,10134,2023,0,0,0,0,0,0,0,0,1,1,0
214034,Chris Chaney Dairy,36.6427501,-120.2043431,6240 South El Dorado Avenue,San Joaquin,Fresno,93660,5F,#N/A,#N/A,#N/A,11924,2023,0,0,0,0,0,0,0,0,2a,2a,0
214303,Chiapetta Dairy,37.8666,-121.0553,3603  Chileno Valley,Petaluma,Sonoma,94952,2,#N/A,#N/A,#N/A,11905,2023,0,0,0,0,0,0,0,0,2e,2e,0
214396,Chino Livestock Market Inc,33.9976,-117.627,8148 Edison Avenue,Ontario,San Bernardino,91762,8,#N/A,#N/A,#N/A,10135,2023,0,2,20,22,20,8,16,88,2a,3b,0
214430,Chris & John Jongsma Dairy,36.0205,-119.2205,15759 Avenue 128,Tipton,Tulare,93272,5F,#N/A,#N/A,#N/A,10136,2023,2120,233,970,697,548,0,0,4568,1,1,1
214433,Chris De Jong Dairy,36.0575,-119.1972,14763 Road 168,Porterville,Tulare,93257,5F,#N/A,#N/A,#N/A,10137,2023,1243,126,492,804,0,0,0,2665,1,1,1
214548,Ed Machado Dairy,37.7194,-121.1991,8940 East Melton Road,Manteca,San Joaquin,95337,5S,#N/A,#N/A,#N/A,10138,2023,0,0,0,0,0,0,0,0,1,1,0
214710,Claribel Farms,37.711,-120.7921,11043 Claribel Road,Oakdale,Stanislaus,95361,5S,#N/A,#N/A,#N/A,10139,2023,0,0,0,0,0,0,0,0,2a,2b,0
214720,Clark Feedlot,36.261,-119.6368,14541  10th Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,11797,2023,0,0,100,350,490,0,0,940,1,1,0
214738,"Clarot Farms, Inc.",37.5314,-121.0261,7260 Carpenter Road,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,10140,2023,0,0,920,755,405,0,0,2080,1,1,0
214946,"Coalinga Feed Yard, Inc.",36.2229,-120.3527,35244  Oil City Road,Coalinga,Fresno,93210,5F,#N/A,#N/A,#N/A,11798,2023,0,0,0,0,0,0,9479,9479,1,1,0
215043,L & L Morais Dairy,36.1362,-119.4073,7330 Avenue 190,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,10141,2023,0,0,0,0,0,0,0,0,1,1,0
215045,Elk Creek Dairy,36.1164,-119.3579,17993 ROAD 96,Tulare,Tulare,93274,5F,2022,NaN,DDRDP,10142,2023,1437,229,537,509,175,0,0,2887,1,1,1
215048,J & F Coelho Dairy,36.6534,-119.8713,5614 South Blythe Avenue,Fresno,Fresno,93706,5F,#N/A,#N/A,#N/A,10143,2023,0,0,0,0,0,0,0,0,2a,2b,0
215049,Coelho Farms LP,37.0986,-120.4423,5615 Ave 24,Chowchilla,Madera,93610,5S,#N/A,#N/A,#N/A,10144,2023,0,0,0,0,0,0,0,0,1,1,0
215050,Coelho Farms Dairy,36.4194,-119.8934,21663 South Cornelia Avenue,Riverdale,Fresno,93656,5F,#N/A,#N/A,#N/A,10145,2023,0,0,0,3,0,0,0,3,1,1,0
215053,Coelho's Clover Dairy,37.6831,-120.9076,3100 DeWitt Road,Modesto,Stanislaus,95357,5S,#N/A,#N/A,#N/A,10146,2023,0,350,750,750,0,0,0,1850,1,1,0
215072,Outlaw Dairy,36.1378,-119.2883,12735 Avenue 192,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,10147,2023,564,39,638,0,0,0,0,1241,1,1,1
215696,Corcoran Prison Dairy,36.0597,-119.5548,4001 King Avenue,Corcoran,Kings,93212,5F,#N/A,#N/A,#N/A,10148,2023,792,115,360,360,0,0,0,1627,3a,3a,1
215702,Corda and Sons Dairy,38.2777,-122.6606,5493 Redwood Highway South,Petaluma,Sonoma,94952,2,#N/A,#N/A,#N/A,10149,2023,167,23,104,75,44,27,0,440,3a,3a,1
215706,Cordeniz Ranch,36.2502285,-119.3334984,3999 North Blackstone,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,11925,2023,0,0,0,0,0,0,0,0,2a,2a,0
215726,De Jong Dairy Farms Inc.,36.4565,-119.2802,13076 Avenue 368,Visalia,Tulare,93292,5F,#N/A,#N/A,#N/A,10150,2023,1766,206,0,0,0,0,0,1972,1,1,1
215842,D.V. Silveira and Son Dairy,37.1036,-120.9007,22578 West Henry Miller Road,Los Banos,Merced,95635,5S,#N/A,#N/A,#N/A,10151,2023,466,63,30,176,62,0,0,797,1,1,1
215853,Costa View Farms,36.9936,-120.279,16800 Road 15,Madera,Madera,93637,5F,2022,NaN,AgSTAR,10152,2023,6025,830,1550,1930,250,0,0,10585,1,1,1
215856,L & L Pires Dairy,37.6379,-121.1353,7713 Maze Boulevard,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,10153,2023,0,0,0,0,0,0,0,0,1,1,0
215896,Duhalde Dairy #2,33.976,-117.6129,8819 Remington Avenue,Chino,San Bernardino,91710,8,#N/A,#N/A,#N/A,10154,2023,0,0,0,0,0,0,0,0,2e,2e,0
215929,Countryside Dairy,36.1685,-119.4944,20991 Road 36,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,10155,2023,0,0,0,0,0,0,0,0,2a,2e,0
215959,Couto Dairy,39.5381,-122.1216,1980 County Rd QQ,Willows,Glenn,95988,5S,#N/A,#N/A,#N/A,10156,2023,330,35,50,40,30,35,0,520,1,1,1
215960,Couto Dairy,36.4752,-119.8839,4870 West Davis Avenue,Riverdale,Fresno,93656,5F,#N/A,#N/A,#N/A,10157,2023,0,0,0,0,0,0,0,0,2b,2b,0
216354,Tony Cox & Family Dairy,36.4222,-119.6878,3594 12 3/4 Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10158,2023,0,0,0,0,0,0,0,0,2b,2b,0
216361,Cunningham Dairy,38.4114,-122.7011,3018 Petaluma Hill Road,Santa Rosa,Sonoma,95404,1,#N/A,#N/A,#N/A,10159,2023,0,0,25,25,41,9,0,100,1,1,0
216429,Cuyama Dairy,34.8986,-119.5537,1315 Foothill Road,Maricopa,Santa Barbara,93252,3,#N/A,#N/A,#N/A,10160,2023,958,28,34,26,15,9,0,1070,1,1,1
216513,A & C Vieira Dairy,38.633,-121.9243,31505 County Rd 26,Winters,Yolo,95694,5S,#N/A,#N/A,#N/A,10161,2023,1339,160,400,0,500,300,0,2699,1,1,1
216523,Poplar Lane Dairy,36.2249,-119.554,5387 Kent Avenue,Hanford,Kings,93230,5F,2023,NaN,DDRDP,10162,2023,2188,312,1170,975,414,0,0,5059,1,1,1
217081,Cartmill Ranch Feedlot,36.2421,-119.4552,5182 Avenue 248,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,10163,2023,0,0,0,0,331,0,0,331,1,1,0
217464,Circle LC Corp.,38.2963,-122.5864,3272 Adobe Road,Petaluma,Sonoma,94954,2,#N/A,#N/A,#N/A,10164,2023,0,0,0,0,0,0,0,0,2a,2a,0
217948,Cloverdale Dairy,36.1896,-119.6504,19142 10 1/2 Avenue,Hanford,Kings,93230,5F,2021,NaN,DDRDP,10165,2023,4896,716,1330,671,0,0,0,7613,1,1,1
218037,Coderview Holsteins Dairy,36.9822,-120.5205,40396 Valeria,Dos Palos,Fresno,93620,5F,#N/A,#N/A,#N/A,10166,2023,0,0,0,25,0,0,0,25,1,1,0
218302,Contente & Company Dairy,36.3581,-119.7284,7900 15th Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10167,2023,810,110,160,120,140,150,0,1490,1,1,1
218468,Avalon Dairy Farms,35.7114,-119.4205,27125 Pond Road,Wasco,Kern,93280,5F,2023,NaN,DDRDP,10168,2023,2965,285,410,1440,1290,650,0,7040,1,1,1
218890,Dream Dairy #1 (Former Silva & Sons #2 Dairy),36.4033,-119.5779,6700 Excelsior Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10169,2023,400,45,80,40,0,0,0,565,1,1,1
218891,Ken Van Foeken Dairy #2,37.4248,-120.9046,9375 North Washington Road,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,10170,2023,558,67,304,119,109,141,0,1298,1,1,1
218915,Mattos Dairy #4,36.2111,-119.5391,4555 Kansas Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10171,2023,0,0,0,596,0,0,0,596,1,1,0
218919,D & V Dairy,36.0499,-119.2188,15625 Avenue 144,Tipton,Tulare,93272,5F,#N/A,#N/A,#N/A,10172,2023,3401,272,604,398,321,0,0,4996,1,1,1
218933,Caton Farms Dairy,37.822,-120.9609,15635 South Steinegul Road,Escalon,San Joaquin,95320,5S,#N/A,#N/A,#N/A,10173,2023,475,100,105,100,100,86,0,966,1,1,1
218979,Lopes Dairy,36.2695,-119.7926,18682 Idaho Avenue,Lemoore,Kings,93245,5F,#N/A,#N/A,#N/A,10174,2023,0,0,0,0,0,0,0,0,2a,2e,0
218989,former PAIM DAIRY (CLOSED),36.591508,-119.89863,9890 S Hayes Avenue,Raisin City,Fresno,93652,5F,#N/A,#N/A,#N/A,11926,2023,0,0,0,0,0,0,0,0,2a,2e,0
218992,"T & L Family Dairy, LLC",37.4816,-120.7896,1131 Story Road,Turlock,Stanislaus,95380,5S,#N/A,#N/A,#N/A,10175,2023,423,23,0,0,0,0,0,446,1,1,1
218996,Luis A Pimentel Dairy,38.3442,-121.4173,11375 Bruceville Road,Elk Grove,Sacramento,95757,5S,#N/A,#N/A,#N/A,10176,2023,260,35,23,81,59,0,0,458,1,1,1
219017,Dairyland Farms Dairy,36.0784,-119.2284,15982 Road 152,Tipton,Tulare,93272,5F,2023,NaN,DDRDP,10177,2023,2611,384,989,265,228,109,0,4586,1,1,1
219037,Matos Dairy,37.2856,-120.5929,100 South Quinley Avenue,Merced,Merced,95341,5S,#N/A,#N/A,#N/A,10178,2023,2100,400,621,830,300,0,0,4251,1,1,1
219038,Dallape Dairy,33.9187,-117.5923,2877 River Road,Norco,Riverside,92860,8,#N/A,#N/A,#N/A,10179,2023,0,0,0,0,0,0,0,0,2a,2a,0
219054,Collenberg Dairy,40.9139,-124.1033,1555 Mad River Road,Arcata,Humboldt,95521,1,#N/A,#N/A,#N/A,10180,2023,0,0,0,0,0,0,0,0,2a,2a,0
219062,Silacci Dairy,38.2281,-122.5691,4349 Lakeville,Petaluma,Sonoma,94954,2,#N/A,#N/A,#N/A,10181,2023,241,34,84,60,35,21,0,475,1,1,1
219081,Diamond D LLC Dairy,36.2688,-119.6261,9601 Idaho Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10182,2023,3469,520,862,690,259,0,0,5800,1,1,1
219087,former DANIELI BROS DAIRY,37.038199,-120.315069,12778  Avenue 20,Chowchilla,Madera,93610,5F,#N/A,#N/A,#N/A,11927,2023,0,0,0,0,0,0,0,0,2e,2e,0
219125,Darren & Karen Hansen Dairy,40.5661,-124.2078,3784 Grizzly Bluff Road Lane,Ferndale,Humboldt,95536,1,#N/A,#N/A,#N/A,10183,2023,63,9,13,9,26,12,0,132,1,1,1
219199,P & D Dairy #3,33.9999,-117.6368,13905 Bon View Avenue,Ontario,San Bernardino,91762,8,#N/A,#N/A,#N/A,10184,2023,0,0,755,772,0,0,0,1527,1,1,0
219200,David Vander Schaaf Dairy-Chin,34.012541,-117.622802,8350  Chino,Ontario,San Bernardino,91761,8,#N/A,#N/A,#N/A,11928,2023,0,0,0,0,0,0,0,0,3g,3g,0
219285,Legend Dairy Farm #1,34.0166,-117.6054,9155 Riverside Drive,Ontario,San Bernardino,91761,8,#N/A,#N/A,#N/A,10185,2023,1800,300,115,85,0,0,20,2320,1,1,1
219286,Legend Dairy Farm,34.0093,-117.6195,13456 Walker Avenue,Ontario,San Bernardino,91761,8,#N/A,#N/A,#N/A,10186,2023,1200,200,345,255,0,0,10,2010,1,1,1
219287,De Boer Dairy,36.0936,-119.2389,14976 Avenue 168,Tulare,Tulare,93274,5F,2023,NaN,DDRDP,10187,2023,3043,326,905,1164,711,0,0,6149,1,1,1
219290,J-D Brasil Dairy,37.4798,-120.9151,5600 Clayton Road,Turlock,Stanislaus,95380,5S,#N/A,#N/A,#N/A,10188,2023,365,15,60,0,0,0,0,440,1,1,1
219292,De Carvalho Brothers Dairy,37.6376,-121.1474,8342 Maze Boulevard,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,10189,2023,485,60,180,160,65,60,0,1010,1,1,1
219293,"The Dairy, Inc.",36.3848,-119.8363,6240 21st Avenue,Lemoore,Kings,96245,5F,#N/A,#N/A,#N/A,10190,2023,1097,32,0,0,0,0,0,1129,1,1,1
219305,Frank Borba & Sons Dairy #3,36.047,-119.197,14153 Road 168,Porterville,Tulare,93257,5F,#N/A,#N/A,#N/A,10191,2023,1272,136,741,326,242,0,0,2717,1,1,1
219319,De Ruyter Dairy,37.7012,-121.2453,27947 South Airport Way,Manteca,San Joaquin,95337,5S,#N/A,#N/A,#N/A,10192,2023,0,0,0,0,0,0,0,0,2a,2b,0
219321,Mcree East Dairy,37.0107,-120.3311,11812 Avenue 18,Chowchilla,Madera,93610,5F,#N/A,#N/A,#N/A,10193,2023,0,0,0,0,0,0,0,0,1,1,0
219323,Van Exel Dairy #2,38.1568,-121.3971,18948 North Thornton Road,Lodi,San Joaquin,95242,5S,#N/A,#N/A,#N/A,10194,2023,0,0,0,0,0,0,0,0,1,1,0
219329,Peter de Visser Dairy,37.8419,-121.0495,21268 East Avena Road,Escalon,San Joaquin,95320,5S,#N/A,#N/A,#N/A,10195,2023,680,91,20,250,50,0,0,1091,1,1,1
219390,C & A Holsteins (Dairy),35.9419,-119.3978,7957 Avenue 84,Pixley,Tulare,93256,5F,#N/A,#N/A,#N/A,10196,2023,0,0,0,0,0,0,0,0,2a,2a,0
219426,Sozinho Dairy #2,36.4874,-119.6379,8489 East Elkhorn Avenue,Selma,Fresno,93662,5F,#N/A,#N/A,#N/A,10197,2023,1163,196,535,281,0,32,0,2207,1,1,1
219445,Del Charro,32.9452,-115.3798,3990  Holt Avenue,Brawley,Imperial,92227,7,#N/A,#N/A,#N/A,11863,2023,0,173,1889,2114,1920,753,1523,8372,1,1,0
219568,Delta View Farms Dairy,36.3414,-119.4644,4845 Avenue 304,Visalia,Tulare,93291,5F,#N/A,#N/A,#N/A,10198,2023,1800,300,750,600,200,0,0,3650,1,1,1
219581,Deniz Dairy,38.2884,-122.6135,421 Sonoma Mountain Rd.,Petaluma,Sonoma,94954,2,#N/A,#N/A,#N/A,10199,2023,263,37,0,0,0,0,0,300,1,1,1
219582,Former Hidden Valley Dairy,37.5742,-121.1525,8611 Dos Rios Lane,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,10200,2023,0,0,0,0,0,0,0,0,2a,2b,0
219586,D & D Holsteins Dairy,37.1366,-120.9634,26135 West Malta Road,Gustine,Merced,95322,5S,#N/A,#N/A,#N/A,10201,2023,850,150,20,220,150,0,0,1390,1,1,1
219588,Dennis Boertje & Son Dairy,36.4691,-119.2768,37404 Road 132,Visalia,Tulare,93292,5F,#N/A,#N/A,#N/A,10202,2023,1608,175,804,0,0,0,0,2587,1,1,1
219699,Deuel Vocational Institute Dairy,37.738411,-121.326153,23500 Kasson Road,Tracy,San Joaquin,95376,5S,#N/A,#N/A,#N/A,10203,2023,0,0,0,0,0,0,0,0,2e,2e,0
220120,Dias and Sons Dairy,36.2263,-119.5939,7594 Kent Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10204,2023,420,62,200,187,55,0,0,924,1,1,1
220162,Diamond Point Dairy,40.5846,-124.1889,1312 Pleasant Point Road,Ferndale,Humboldt,95536,1,#N/A,#N/A,#N/A,10205,2023,260,36,63,47,64,31,0,501,1,1,1
220164,Diamond R Ranch,40.5239,-124.1741,100 Price Creek Road,Ferndale,Humboldt,95536,1,#N/A,#N/A,#N/A,10206,2023,97,13,17,13,20,10,0,170,1,1,1
220186,Bar E Dairy,36.4458,-119.5778,6740 Corona Avenue,Kingsburg,Kings,93631,5F,#N/A,#N/A,#N/A,10207,2023,938,138,0,0,0,0,0,1076,1,1,1
220188,Dykstra Heifer Ranch,36.1679,-119.4037,7560 Avenue 208,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,11761,2023,0,0,0,281,0,0,0,281,1,1,0
220233,Capstone Dairy,36.9567,-120.2873,14303 Avenue 14,Madera,Madera,93637,5F,#N/A,#N/A,#N/A,10208,2023,3600,400,0,0,0,0,0,4000,1,1,1
220294,D & M Ag,37.5096,-120.7396,1933 Hall Road,Denair,Stanislaus,95316,5S,#N/A,#N/A,#N/A,10209,2023,975,100,350,350,140,150,0,2065,1,1,1
220403,DL & A Dairy (rescinded),36.1954,-119.4539,5295 Avenue 224,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,10210,2023,0,0,0,0,0,0,0,0,2a,2e,0
220432,JJ's Family Dairy,38.2006,-122.7848,4669 Chileno Valley Road,Petaluma,Sonoma,94952,2,#N/A,#N/A,#N/A,10211,2023,246,34,0,0,0,0,0,280,1,1,1
220433,Dolcini Jersey Dairy,38.1045,-122.7212,10049 Pt. Reyes Petaluma,Nicasio,Marin,94946,2,#N/A,#N/A,#N/A,10212,2023,255,36,159,114,66,41,0,671,1,1,1
220471,Domingos Ribeiro Dairy,37.1114,-120.316,12718 Avenue 25,Chowchilla,Madera,93610,5F,#N/A,#N/A,#N/A,10213,2023,960,85,345,285,100,130,0,1905,1,1,1
220502,Don Van Dam Dairy,33.99853,-117.646702,7244  Edison,Chino,San Bernardino,91710,8,#N/A,#N/A,#N/A,11929,2023,0,0,0,0,0,0,0,0,3g,3g,0
220511,Donald A. Pedrotti (Pedrotti Dairy),40.7482,-124.1837,5396 Elk River Road,Eureka,Humboldt,95503,1,#N/A,#N/A,#N/A,10214,2023,61,9,8,6,9,4,0,97,1,1,1
220555,Doornenbal Dairy #1,37.8254,-121.0758,19116 Lone Tree Road,Escalon,San Joaquin,95320,5S,#N/A,#N/A,#N/A,10215,2023,1250,220,100,0,0,0,0,1570,1,1,1
220556,Doornenbal Dairy #2,37.8138,-121.0518,16348 South Van Allen Road,Escalon,San Joaquin,95320,5S,#N/A,#N/A,#N/A,10216,2023,350,0,0,0,0,0,0,350,1,1,1
220560,Dores Dairy,37.3354,-120.9025,22846 West Second Avenue,Stevinson,Merced,95374,5S,2026,NaN,DDRDP,10217,2023,1305,95,385,0,443,123,0,2351,1,1,1
220575,Former Dotinga Dairy,37.7228,-120.7954,5737 Crow Road,Oakdale,Stanislaus,95361,5S,#N/A,#N/A,#N/A,10218,2023,0,0,0,0,0,0,0,0,2b,2b,0
220578,Medeiros Holsteins #2,36.4529,-119.7783,19436 East Street,Laton,Fresno,93242,5F,#N/A,#N/A,#N/A,10219,2023,0,0,0,0,0,0,0,0,1,1,0
220581,Del-Arco Dairy,36.0704,-119.3908,15506 Road 80,Tipton,Tulare,93272,5F,#N/A,#N/A,#N/A,10220,2023,0,0,0,0,0,0,0,0,1,1,0
220588,Double DJ Farms Dairy,37.1378,-120.2789,14768 Avenue 27,Chowchilla,Madera,93610,5F,#N/A,#N/A,#N/A,10221,2023,2820,360,500,0,0,0,0,3680,1,1,1
220597,Double J Dairy,36.3879,-119.4253,6656 Avenue 328,Visalia,Tulare,93291,5F,2021,NaN,DDRDP,10222,2023,6630,901,1560,877,1194,814,0,11976,1,1,1
220599,Double N Dairy,36.394,-119.6851,12700 Everett Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10223,2023,935,100,0,0,160,0,0,1195,1,1,1
220606,Doug Ielmorini Dairy,38.0835,-122.6939,5720 Nicasio Valley Road,Nicasio,Marin,94946,2,#N/A,#N/A,#N/A,10224,2023,193,27,63,45,26,16,0,370,1,1,1
220613,"Bianchini Inc., Bivalve Dairy",38.1006,-122.822,12800 State Hwy 1,Point Reyes Station,Marin,94956,2,#N/A,#N/A,#N/A,10225,2023,90,12,43,30,18,11,0,204,1,1,1
220627,Dover Dairy,36.4147,-119.5358,4265 Dover Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10226,2023,2150,275,1115,540,475,505,0,5060,1,1,1
220628,Dover Dairy #2,36.4016,-119.5457,4998 Excelsior Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10227,2023,0,0,0,0,0,0,0,0,2a,2e,0
220752,Droogh Dairy,36.3435,-119.8789,23535 Grangeville Boulevard,Lemoore,Kings,93245,5F,#N/A,#N/A,#N/A,10228,2023,1350,120,750,700,0,0,0,2920,1,1,1
220769,De Jong Feedlot,36.462274,-119.29467,NE Corner of Ave 368 and Road 124,Visalia,Tulare,93291,5F,#N/A,#N/A,#N/A,11910,2023,0,0,0,0,0,0,0,0,2a,3g,0
220784,Duarte Family Dairy Inc.,38.3281,-121.4162,11807 Bruceville Road,Elk Grove,Sacramento,95757,5S,#N/A,#N/A,#N/A,10229,2023,0,0,0,0,0,0,0,0,2a,2a,0
220904,Dutch Dairy,34.7871,-117.2877,17215 Wild Road,Helendale,San Bernardino,92342,6V,#N/A,#N/A,#N/A,10230,2023,726,99,172,141,75,50,0,1263,1,1,1
220912,W.J. Dairy #2,37.7426,-120.8307,9161 Warnerville Road,Oakdale,Stanislaus,95361,5S,#N/A,#N/A,#N/A,10231,2023,1175,175,300,600,250,0,0,2500,1,1,1
220914,Dutra & Dutra Dairy,36.3653,-119.5469,7480 5th Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10232,2023,460,70,40,40,28,0,0,638,1,1,1
220915,Golden Star Dairy LLC #2,36.3796,-119.7457,6398 16th Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10233,2023,0,0,0,0,0,0,0,0,1,1,0
220916,"Dutra Farms, Inc.",37.7372,-121.2402,5496 West Ripon Road,Manteca,San Joaquin,95337,5S,#N/A,#N/A,#N/A,10234,2023,1450,240,450,500,300,180,0,3120,1,1,1
220949,Mountain View Dairy,33.9903,-117.5848,10084 Eucalyptus Avenue,Ontario,San Bernardino,91762,8,#N/A,#N/A,#N/A,10235,2023,0,0,0,0,0,0,0,0,2a,2a,0
220951,Dykstra Dairy,36.1044,-119.4167,6801 Avenue 176,Tulare,Tulare,93274,5F,2021,NaN,DDRDP,10236,2023,3830,456,624,219,477,438,0,6044,1,1,1
220952,former FLYING W DAIRY (CLOSED),36.5762105,-119.8939027,5680 West Floral Avenue,Caruthers,Fresno,93609,5F,#N/A,#N/A,#N/A,11930,2023,0,0,0,0,0,0,0,0,2a,2a,0
220971,Dyt Dairy #2,33.9776,-117.5866,6051 Harrison,Corona,Riverside,91720,8,#N/A,#N/A,#N/A,10237,2023,0,0,0,0,0,0,0,0,2e,2e,0
220972,Dyt Heifers,33.978,-117.5852,6106 Harrison,Corona,Riverside,92880,8,#N/A,#N/A,#N/A,10238,2023,0,0,0,0,0,0,0,0,2a,2a,0
221121,DE GROOT DAIRY #1,36.2072,-119.1915,17408 AVENUE 232,Lindsay,Tulare,93247,5F,#N/A,#N/A,#N/A,11669,2023,1620,280,115,0,300,0,0,2315,3d,3d,1
221364,Diamond H Dairy,37.016,-120.3728,9564 Avenue 18 1/2,Chowchilla,Madera,93610,5F,#N/A,#N/A,#N/A,10239,2023,5633,770,1814,2611,1083,1580,0,13491,1,1,1
221380,Dick Vanderham Dairy,36.064,-119.2885,12565 Avenue 152,Tipton,Tulare,93272,5F,#N/A,#N/A,#N/A,10240,2023,2632,273,779,911,336,0,0,4931,1,1,1
221703,Mill Oak Farms,36.2397,-119.2974,2677 N Oakmore Rd,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,11774,2023,0,0,314,0,0,0,0,314,1,1,0
221708,Phoenix Dairy,36.319,-119.486,10736 1 1/2 Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10241,2023,590,1085,400,0,0,0,0,2075,1,1,1
